actor_name,actor_dob,actor_gender,actor_ethnicity_label,actor_height,actor_age_at_release,freebase_movie_id,character_name
Mike White,1970-06-28 00:00:00,M,White people,1.75,31.0,/m/03q_rz,Corny
Jake Gyllenhaal,1980-12-19 00:00:00,M,Swedish Americans,1.83,21.0,/m/03q_rz,Holden Worther
John C. Reilly,1965-05-24 00:00:00,M,Lithuanian Americans,1.87,36.0,/m/03q_rz,Phil Last
Tim Blake Nelson,1964-05-11 00:00:00,M,Jewish people,1.651,37.0,/m/03q_rz,Bubba
Anne Hathaway,1982-11-12 00:00:00,F,White people,1.73,25.0,/m/04gp58p,Kym Buchman
Rosemarie DeWitt,1971-10-26 00:00:00,F,Irish Americans,1.68,36.0,/m/04gp58p,Rachel
Debra Winger,1955-05-16 00:00:00,F,White Americans,1.63,53.0,/m/04gp58p,Abby
Ann-Margret,1941-04-28 00:00:00,F,Swedish Americans,1.65,45.0,/m/02p4c1j,Barbara Mitchell
Jimi Mistry,1973-01-01 00:00:00,M,British,1.778,35.0,/m/02vvwqg,Councillor
Tom Hardy,1977-09-15 00:00:00,M,English people,1.78,30.0,/m/02vvwqg,Handsome Bob
Karel Roden,1962-05-18 00:00:00,M,Czechs,1.85,46.0,/m/02vvwqg,Uri Omovich
Toby Kebbell,1982-07-09 00:00:00,M,English people,1.88,26.0,/m/02vvwqg,Johnny Quid
Ludacris,1977-09-11 00:00:00,M,African Americans,1.721,30.0,/m/02vvwqg,Mickey
Tom Wilkinson,1948-02-05 00:00:00,M,English people,1.85,60.0,/m/02vvwqg,Lenny Cole
Gerard Butler,1969-11-13 00:00:00,M,Irish migration to Great Britain,1.88,38.0,/m/02vvwqg,One Two
Thandie Newton,1972-11-06 00:00:00,F,English people,1.6,35.0,/m/02vvwqg,Stella
Jeremy Piven,1965-07-26 00:00:00,M,American Jews,1.78,43.0,/m/02vvwqg,Roman
Tony Darrow,1938-12-23 00:00:00,M,Italian Americans,1.78,61.0,/m/0694b1,Tommy
Woody Allen,1935-12-01 00:00:00,M,Jewish people,1.65,64.0,/m/0694b1,Ray
Tracey Ullman,1959-12-30 00:00:00,F,Romani people,1.66,40.0,/m/0694b1,Frenchy
Hugh Grant,1960-09-09 00:00:00,M,British,1.8,39.0,/m/0694b1,David
Clint Eastwood,1930-05-31 00:00:00,M,English Americans,1.88,56.0,/m/05fc58,Sergeant Thomas Highway
Sarah Michelle Gellar,1977-04-14 00:00:00,F,Jewish people,1.63,32.0,/m/047rs9p,Veronika Deklava
David Thewlis,1963-03-20 00:00:00,M,English people,1.89,46.0,/m/047rs9p,Dr. Blake
Erika Christensen,1982-08-19 00:00:00,F,Welsh people,1.65,26.0,/m/047rs9p,Claire
Melanie Griffith,1957-08-09 00:00:00,F,Scandinavian Americans,1.76,31.0,/m/0yyn5,Tess McGill
Harrison Ford,1942-07-13 00:00:00,M,German Americans,1.85,46.0,/m/0yyn5,Jack Trainer
Alec Baldwin,1958-04-03 00:00:00,M,English Americans,1.8,30.0,/m/0yyn5,Mick Dugan
Joan Cusack,1962-10-11 00:00:00,F,Irish Americans,1.75,26.0,/m/0yyn5,Cyn
Oliver Platt,1960-01-12 00:00:00,M,Canadian Americans,1.92,28.0,/m/0yyn5,Lutz
Olympia Dukakis,1931-06-20 00:00:00,F,Greek Americans,1.6,57.0,/m/0yyn5,Personnel Director
David Duchovny,1960-08-07 00:00:00,M,Jewish people,1.84,28.0,/m/0yyn5,Tess's Birthday Party Friend
Uma Thurman,1970-04-29 00:00:00,F,Swedish Americans,1.81,33.0,/m/07rshd,Rachel
Ben Affleck,1972-08-15 00:00:00,M,Scottish Americans,1.89,31.0,/m/07rshd,Michael Jennings
Krista Allen,1971-04-05 00:00:00,F,Irish Americans,1.71,32.0,/m/07rshd,Holographic Woman
Michelle Pfeiffer,1958-04-29 00:00:00,F,Swedish Americans,1.71,37.0,/m/054k8z,Louanne Johnson
Bob Hoskins,1942-10-26 00:00:00,M,Romanichal,1.68,45.0,/m/0k2sk,Eddie Valiant
Kathleen Turner,1954-06-19 00:00:00,F,White Americans,1.727,34.0,/m/0k2sk,Jessica Rabbit
Emily Deschanel,1976-10-11 00:00:00,F,Irish Americans,1.75,32.0,/m/047gpsd,Dr. Farquad
Cameron Diaz,1972-08-30 00:00:00,F,Spanish Americans,1.75,36.0,/m/047gpsd,Sara Fitzgerald
Alec Baldwin,1958-04-03 00:00:00,M,English Americans,1.8,51.0,/m/047gpsd,Campbell Alexander
Jason Patric,1966-06-17 00:00:00,M,Irish Americans,1.78,43.0,/m/047gpsd,Brian Fitzgerald
Thomas Dekker,1987-12-28 00:00:00,M,Dutch Americans,1.78,21.0,/m/047gpsd,Taylor Ambrose
Joan Cusack,1962-10-11 00:00:00,F,Irish Americans,1.75,46.0,/m/047gpsd,Judge De Salvo
Hank Azaria,1964-04-25 00:00:00,M,American Jews,1.82,37.0,/m/01pgr3,Hector Gorgonzolas
Christopher Walken,1943-03-31 00:00:00,M,German Americans,1.83,58.0,/m/01pgr3,Hal Weidmann
Stanley Tucci,1960-11-11 00:00:00,M,Italian Americans,1.721,40.0,/m/01pgr3,Dave Kingman
Julia Roberts,1967-10-28 00:00:00,F,English Americans,1.75,33.0,/m/01pgr3,"Kathleen ""Kiki"" Harrison"
John Cusack,1966-06-28 00:00:00,M,Irish Americans,1.87,35.0,/m/01pgr3,Eddie Thomas
Catherine Zeta-Jones,1969-09-25 00:00:00,F,Welsh people,1.69,31.0,/m/01pgr3,Gwen Harrison
Billy Crystal,1948-03-14 00:00:00,M,Jewish people,1.7,53.0,/m/01pgr3,Lee Phillips
Eric Balfour,1977-04-24 00:00:00,M,White Americans,1.88,24.0,/m/01pgr3,Security Guard
Max von Sydow,1929-04-10 00:00:00,M,Swedes,1.94,80.0,/m/03qhp2f,Josiah Kane
Pete Postlethwaite,1946-02-07 00:00:00,M,English people,1.75,63.0,/m/03qhp2f,William Crowthorn
James Purefoy,1964-06-03 00:00:00,M,English people,1.854,45.0,/m/03qhp2f,Solomon Kane
Jason Flemyng,1966-09-25 00:00:00,M,English people,1.85,42.0,/m/03qhp2f,Malachi
Mackenzie Crook,1971-09-29 00:00:00,M,British,1.753,37.0,/m/03qhp2f,Father Michael
Kevin Costner,1955-01-18 00:00:00,M,English Americans,1.85,38.0,/m/09l98n,Robert 'Butch' Haynes
Clint Eastwood,1930-05-31 00:00:00,M,English Americans,1.88,63.0,/m/09l98n,Chief Red Garnett
Laura Dern,1967-02-10 00:00:00,F,White Americans,1.79,26.0,/m/09l98n,Sally Gerber
Naomie Harris,1976-09-06 00:00:00,F,English people,1.727,33.0,/m/0464m03,Mika Coretti
Rain,1982-06-25 00:00:00,M,Koreans,1.8,27.0,/m/0464m03,Raizo
Sung Kang,1972-04-08 00:00:00,M,Korean Americans,1.85,37.0,/m/0464m03,Hollywood
Stephen Marcus,1962-06-18 00:00:00,M,White people,1.93,47.0,/m/0464m03,Kingpin
Tony Curtis,1925-06-03 00:00:00,M,Hungarian Americans,1.75,39.0,/m/06zmzhb,Bob Weston
Natalie Wood,1938-07-20 00:00:00,F,Russians,1.52,26.0,/m/06zmzhb,Helen Gurley Brown
Henry Fonda,1905-05-16 00:00:00,M,Dutch Americans,1.87,59.0,/m/06zmzhb,Frank
Lauren Bacall,1924-09-16 00:00:00,F,American Jews,1.727,40.0,/m/06zmzhb,Sylvia
Mel Ferrer,1917-08-25 00:00:00,M,Cuban Americans,1.91,47.0,/m/06zmzhb,Rudy
Winona Ryder,1971-10-29 00:00:00,F,Jewish people,1.61,18.0,/m/0372hv,Dinky Bossetti
Carla Gugino,1971-08-29 00:00:00,F,Italian Americans,1.65,19.0,/m/0372hv,Young Roxy
Morgan Freeman,1937-06-01 00:00:00,M,African Americans,1.88,54.0,/m/05p7w6k,Geel Piet
Stephen Dorff,1973-07-29 00:00:00,M,American Jews,1.7,18.0,/m/05p7w6k,Peekay
Nancy Marchand,1928-06-19 00:00:00,F,Italian Americans,1.77,68.0,/m/0dy53b,Judge Kits Van Heynigan
Greg Kinnear,1963-06-17 00:00:00,M,White Americans,1.765,33.0,/m/0dy53b,Tom Turner
Hector Elizondo,1936-12-22 00:00:00,M,Spanish Americans,1.78,59.0,/m/0dy53b,Vladek Vidov
Jon Seda,1970-10-14 00:00:00,M,Stateside Puerto Ricans,1.727,26.0,/m/0dy53b,Handsome
Anna Maria Horsford,1948-03-06 00:00:00,F,African Americans,1.73,48.0,/m/0dy53b,Lucille Barnett
Donal Logue,1966-02-27 00:00:00,M,Irish Canadians,1.784,30.0,/m/0dy53b,Donal Logue
Larry Miller,1953-10-15 00:00:00,M,Jewish people,1.8,43.0,/m/0dy53b,State Judge
Rue McClanahan,1934-02-21 00:00:00,F,Choctaw,1.6,62.0,/m/0dy53b,Mom Turner
Coolio,1963-08-01 00:00:00,M,African Americans,1.727,33.0,/m/0dy53b,Gerard
John Pinette,1964-03-23 00:00:00,M,White people,1.78,32.0,/m/0dy53b,Junior
Jack Klugman,1922-04-27 00:00:00,M,American Jews,1.74,74.0,/m/0dy53b,Jemi
Odette Annable,1985-05-10 00:00:00,F,multiracial American,1.75,11.0,/m/0dy53b,Angela
Jack Klugman,1922-04-27 00:00:00,M,American Jews,1.74,74.0,/m/0dy53b,Jemi
Danny Trejo,1944-05-16 00:00:00,M,Mexican Americans,1.68,66.0,/m/02q7yfq,Machete
Robert De Niro,1943-08-17 00:00:00,M,Italian Americans,1.77,67.0,/m/02q7yfq,Senator McLaughlin
Steven Seagal,1952-04-10 00:00:00,M,Irish Americans,1.93,58.0,/m/02q7yfq,Rogelio Torrez
Michelle Rodriguez,1978-07-12 00:00:00,F,Dominican Americans,1.63,32.0,/m/02q7yfq,Luz
Cheech Marin,1946-07-13 00:00:00,M,Hispanic and Latino Americans,1.68,64.0,/m/02q7yfq,Padre Benito del Toro
Lindsay Lohan,1986-07-02 00:00:00,F,White people,1.65,24.0,/m/02q7yfq,April Benz
Daryl Sabara,1992-06-14 00:00:00,M,Jewish people,1.77,18.0,/m/02q7yfq,Julio
Rose McGowan,1973-09-05 00:00:00,F,French Americans,1.63,36.0,/m/02q7yfq,Boots McCoy
Anjelica Huston,1951-07-08 00:00:00,F,European Americans,1.78,38.0,/m/0cng1p,Tamara Broder
Lena Olin,1955-03-22 00:00:00,F,Swedes,1.778,34.0,/m/0cng1p,Masha
John Goodman,1952-06-20 00:00:00,M,White Americans,1.88,60.0,/m/0gtsxr4,Mr. Prenderghast
Casey Affleck,1975-08-12 00:00:00,M,Irish people,1.75,36.0,/m/0gtsxr4,Mitch
Jeff Garlin,1962-06-05 00:00:00,M,Jewish people,1.85,50.0,/m/0gtsxr4,Perry Babcock
Anna Kendrick,1985-08-09 00:00:00,F,Irish people,1.52,26.0,/m/0gtsxr4,Courtney
Richard Burton,1925-11-10 00:00:00,M,Welsh people,1.78,43.0,/m/04b7bs,Smith
Clint Eastwood,1930-05-31 00:00:00,M,English Americans,1.88,38.0,/m/04b7bs,Schaffer
Elena Anaya,1975-07-17 00:00:00,F,Spaniards,1.65,26.0,/m/06823p,Ángela
Javier Cámara,1967-01-19 00:00:00,M,Spaniards,1.71,35.0,/m/06823p,Benigno Martín
Paz Vega,1976-01-02 00:00:00,F,Spaniards,1.67,26.0,/m/06823p,Amparo
Divya Dutta,1977-09-25 00:00:00,F,Indians,1.63,30.0,/m/027sb8v,Najma
Madhuri Dixit,1967-05-15 00:00:00,F,Marathi people,1.63,40.0,/m/027sb8v,Dia Srivastav
Kunal Kapoor,1977-10-18 00:00:00,M,Indians,1.88,30.0,/m/027sb8v,Imran Pathan
Akshaye Khanna,1975-03-28 00:00:00,M,Indians,1.75,32.0,/m/027sb8v,Raja Uday Singh
Konkona Sen Sharma,1979-12-03 00:00:00,F,Indians,1.55,27.0,/m/027sb8v,Anokhi Anokhelal
Richard Gere,1949-08-31 00:00:00,M,Irish Americans,1.8,52.0,/m/08bg72,John Klein
David Eigenberg,1964-05-17 00:00:00,M,Jewish people,1.715,37.0,/m/08bg72,Ed Fleischman
Debra Messing,1968-08-15 00:00:00,F,American Jews,1.73,33.0,/m/08bg72,Mary Klein
Wesley Snipes,1962-07-31 00:00:00,M,African Americans,1.753,35.0,/m/06p_zf,Mark J. Sheridan
Robert Downey Jr.,1965-04-04 00:00:00,M,Jewish people,1.75,32.0,/m/06p_zf,Special Agent John Royce
Joe Pantoliano,1951-09-12 00:00:00,M,Italian Americans,1.76,46.0,/m/06p_zf,Deputy Marshal Cosmo Renfro
Mickey Rourke,1952-09-16 00:00:00,M,Irish Americans,1.8,59.0,/m/076tw54,King Hyperion
John Hurt,1940-01-22 00:00:00,M,English people,1.75,71.0,/m/076tw54,Zeus
Joseph Morgan,1981-05-16 00:00:00,M,English people,1.8,30.0,/m/076tw54,Lysander
Stephen McHattie,1947-02-03 00:00:00,M,Scottish Canadians,1.82,64.0,/m/076tw54,Cassander
Stephen Dorff,1973-07-29 00:00:00,M,American Jews,1.7,38.0,/m/076tw54,Stavros
Winona Ryder,1971-10-29 00:00:00,F,Jewish people,1.61,22.0,/m/01z7v5,Lelaina Pierce
Ethan Hawke,1970-11-06 00:00:00,M,White Americans,1.79,23.0,/m/01z7v5,Troy Dyer
Janeane Garofalo,1964-09-28 00:00:00,F,Italian Americans,1.55,29.0,/m/01z7v5,Vickie Miner
Ben Stiller,1965-11-30 00:00:00,M,Jewish people,1.73,28.0,/m/01z7v5,Michael Grates
Renée Zellweger,1969-04-25 00:00:00,F,Sámi people,1.63,24.0,/m/01z7v5,Tami
John Mahoney,1940-06-20 00:00:00,M,English Americans,1.73,53.0,/m/01z7v5,Grant Gubler
Jeff Goldblum,1952-10-22 00:00:00,M,Jewish people,1.94,30.0,/m/02nnnl,Michael Gold
William Hurt,1950-03-20 00:00:00,M,White people,1.88,33.0,/m/02nnnl,Nick
Glenn Close,1947-03-19 00:00:00,F,White Americans,1.65,36.0,/m/02nnnl,Sarah Cooper
Samuel L. Jackson,1948-12-21 00:00:00,M,African Americans,1.89,47.0,/m/03305j,Mitch Henessey
Craig Bierko,1964-08-18 00:00:00,M,Jewish people,1.89,32.0,/m/03305j,Timothy
Brian Cox,1946-06-01 00:00:00,M,Irish migration to Great Britain,1.76,50.0,/m/03305j,Dr. Nathan Waldman
Jake Gyllenhaal,1980-12-19 00:00:00,M,Swedish Americans,1.83,24.0,/m/07jxpf,Anthony Swofford
Peter Sarsgaard,1971-03-07 00:00:00,M,Danish Americans,1.83,34.0,/m/07jxpf,Alan Troy
Jamie Foxx,1967-12-13 00:00:00,M,African Americans,1.78,37.0,/m/07jxpf,Staff Sgt. Sykes
Jacob Vargas,1971-08-18 00:00:00,M,Mexicans,1.71,34.0,/m/07jxpf,Juan Cortez
Laz Alonso,1974-03-25 00:00:00,M,Black people,1.83,31.0,/m/07jxpf,Ramon Escobar
Dennis Haysbert,1954-06-02 00:00:00,M,African Americans,1.94,51.0,/m/07jxpf,Major Lincoln
John Krasinski,1979-10-20 00:00:00,M,Polish Americans,1.91,26.0,/m/07jxpf,Corporal Harrigan
Ethan Hawke,1970-11-06 00:00:00,M,White Americans,1.79,20.0,/m/03zq94,Jack Conroy
David Arquette,1971-09-08 00:00:00,M,Jewish people,1.8,25.0,/m/0kv9yw,John
Terrence Howard,1969-03-11 00:00:00,M,African Americans,1.84,27.0,/m/0kv9yw,Jimmy the Warlock
John C. McGinley,1959-08-03 00:00:00,M,Irish Americans,1.88,37.0,/m/0kv9yw,Danny Cohen
Catherine Deneuve,1943-10-22 00:00:00,F,French,1.68,32.0,/m/03wgq6r,Nicole Britton
Catherine Bach,1954-03-01 00:00:00,F,Mexican Americans,1.73,21.0,/m/03wgq6r,Peggy Summers
John Krasinski,1979-10-20 00:00:00,M,Polish Americans,1.91,29.0,/m/05q4y12,Burt Farlander
Maya Rudolph,1972-07-27 00:00:00,F,Jewish people,1.7,36.0,/m/05q4y12,Verona De Tessant
Catherine O'Hara,1954-03-04 00:00:00,F,Canadian Americans,1.63,55.0,/m/05q4y12,Gloria Farlander
Jeff Daniels,1955-02-19 00:00:00,M,White Americans,1.91,54.0,/m/05q4y12,Jerry Farlander
Maggie Gyllenhaal,1977-11-16 00:00:00,F,Swedish Americans,1.75,31.0,/m/05q4y12,LN Fisher-Herrin
Melanie Lynskey,1977-05-16 00:00:00,F,Kiwi,1.7,32.0,/m/05q4y12,Munch Garnett
Terrence Howard,1969-03-11 00:00:00,M,African Americans,1.84,38.0,/m/027xlqs,Jim Ellis
Kimberly Elise,1967-04-17 00:00:00,F,African Americans,1.689,39.0,/m/027xlqs,Sue Davis
Tom Arnold,1959-03-06 00:00:00,M,Jewish people,1.88,48.0,/m/027xlqs,Bink
Nate Parker,1979-11-18 00:00:00,M,African Americans,1.75,27.0,/m/027xlqs,Hakim
Evan Ross,1988-08-26 00:00:00,M,White people,1.85,18.0,/m/027xlqs,Reggie
Bernie Mac,1957-10-05 00:00:00,M,African Americans,1.892,49.0,/m/027xlqs,Elston
Samuel L. Jackson,1948-12-21 00:00:00,M,African Americans,1.89,46.0,/m/01_1hw,Zeus Carver
Jeremy Irons,1948-09-19 00:00:00,M,English people,1.85,46.0,/m/01_1hw,Simon Peter-Gruber
Aldis Hodge,1986-09-20 00:00:00,M,African Americans,1.85,8.0,/m/01_1hw,Raymond
Aasif Mandvi,1966-03-05 00:00:00,M,Indian Americans,1.78,29.0,/m/01_1hw,Arab Cabbie
James Franco,1978-04-19 00:00:00,M,American Jews,1.78,33.0,/m/0btyf5z,Will Rodman
John Lithgow,1945-10-19 00:00:00,M,Scottish Americans,1.93,65.0,/m/0btyf5z,Charles Rodman
Brian Cox,1946-06-01 00:00:00,M,Irish migration to Great Britain,1.76,65.0,/m/0btyf5z,John Landon
Sherilyn Fenn,1965-02-01 00:00:00,F,Irish Americans,1.63,28.0,/m/06hcsf,Laura Lincolnberry
John Witherspoon,1942-01-27 00:00:00,M,Scottish Americans,1.78,51.0,/m/06hcsf,Arch
Rosie O'Donnell,1962-03-21 00:00:00,F,Irish Americans,1.7,31.0,/m/06hcsf,Woman in Bird Store
Eartha Kitt,1927-01-17 00:00:00,F,African Americans,1.63,66.0,/m/06hcsf,First Trial Judge
Randy Quaid,1950-10-01 00:00:00,M,Cajun,1.943,34.0,/m/05zncpd,Moose Granger
Michael O'Keefe,1955-04-24 00:00:00,M,Irish Americans,1.85,29.0,/m/05zncpd,Darryl Palmer
John Wayne,1907-05-26 00:00:00,M,Scotch-Irish Americans,1.93,55.0,/m/04v89z,Lt. Col. Benjamin Vandervoort
Henry Fonda,1905-05-16 00:00:00,M,Dutch Americans,1.87,57.0,/m/04v89z,Brig. Gen. Theodore Roosevelt Jr.
Sean Connery,1930-08-25 00:00:00,M,Scottish people,1.89,32.0,/m/04v89z,Pvt. Flanagan
Red Buttons,1919-02-05 00:00:00,M,Jewish people,1.67,43.0,/m/04v89z,Pvt. John Steele
Richard Burton,1925-11-10 00:00:00,M,Welsh people,1.78,36.0,/m/04v89z,Flying Officer David Campbell
Mel Ferrer,1917-08-25 00:00:00,M,Cuban Americans,1.91,45.0,/m/04v89z,Maj. Gen. Robert Haines
Edward Burns,1968-01-29 00:00:00,M,Irish Americans,1.85,30.0,/m/02w2_wg,Charlie Ryan
Jennifer Esposito,1973-04-11 00:00:00,F,Italian Americans,1.68,24.0,/m/02w2_wg,Teresa
Danny Trejo,1944-05-16 00:00:00,M,Mexican Americans,1.68,62.0,/m/0fkhml,Dean Walker
Maggie Gyllenhaal,1977-11-16 00:00:00,F,Swedish Americans,1.75,28.0,/m/0fkhml,Sherry Swanson
Bill Pullman,1953-12-17 00:00:00,M,White Americans,1.87,44.0,/m/091ckd,Daryl Zero
Ben Stiller,1965-11-30 00:00:00,M,Jewish people,1.73,32.0,/m/091ckd,Steve Arlo
Ryan O'Neal,1941-04-20 00:00:00,M,White people,1.85,56.0,/m/091ckd,Gregory Stark
Terrence Howard,1969-03-11 00:00:00,M,African Americans,1.84,32.0,/m/03zf34,Timothy Walker
Mariah Carey,1970-03-27 00:00:00,F,multiracial American,1.75,31.0,/m/03zf34,Billie Frank
Dorian Harewood,1950-08-06 00:00:00,M,African Americans,1.803,51.0,/m/03zf34,Guy Richardson
Padma Lakshmi,1970-09-01 00:00:00,F,Indian Americans,1.75,31.0,/m/03zf34,Sylk
Rose McGowan,1973-09-05 00:00:00,F,French Americans,1.63,24.0,/m/02ry6wf,Lisa Pailey
Ben Affleck,1972-08-15 00:00:00,M,Scottish Americans,1.89,25.0,/m/02ry6wf,Sheriff Bryce Hammond
Audrey Tautou,1976-08-09 00:00:00,F,French,1.6,28.0,/m/04h4c9,Mathilde
Jodie Foster,1962-11-19 00:00:00,F,English Americans,1.6,41.0,/m/04h4c9,Elodie Gordes
Marion Cotillard,1975-09-30 00:00:00,F,French,1.69,29.0,/m/04h4c9,Tina Lombardi
Dominique Pinon,1955-03-04 00:00:00,M,French,1.676,49.0,/m/04h4c9,Sylvain
Van Johnson,1916-08-25 00:00:00,M,Dutch Americans,1.85,38.0,/m/03h5wg7,Jeff Douglas
Richard Gere,1949-08-31 00:00:00,M,Irish Americans,1.8,40.0,/m/0ds2hb,Dennis Peck
Andy García,1956-04-12 00:00:00,M,Hispanic and Latino Americans,1.78,33.0,/m/0ds2hb,Raymond Avilla
Elijah Wood,1981-01-28 00:00:00,M,English Americans,1.68,8.0,/m/0ds2hb,Sean Stretch
Spike Lee,1957-03-20 00:00:00,M,African Americans,1.68,39.0,/m/04jrzl,Jimmy
Isaiah Washington,1963-08-03 00:00:00,M,African Americans,1.85,32.0,/m/04jrzl,Shoplifter
Naomi Campbell,1970-05-22 00:00:00,F,Black Britons,1.77,25.0,/m/04jrzl,Girl #75
Theresa Randle,1964-12-27 00:00:00,F,African Americans,1.651,31.0,/m/04jrzl,Girl 6
Ellen Burstyn,1932-12-07 00:00:00,F,Irish Americans,1.7,60.0,/m/07s7_5q,Esther Moskowitz
Christina Ricci,1980-02-12 00:00:00,F,Scotch-Irish Americans,1.55,12.0,/m/07s7_5q,Jessica
Joely Richardson,1965-01-09 00:00:00,F,White people,1.75,26.0,/m/03f5hd,Princess Anna
John Goodman,1952-06-20 00:00:00,M,White Americans,1.88,38.0,/m/03f5hd,Ralph Hampton Gainesworth Jones
Paul Walker,1973-09-12 00:00:00,M,Albanian Americans,1.86,24.0,/m/0275_l2,Phil Deedle
Bill Murray,1950-09-21 00:00:00,M,Irish Americans,1.88,34.0,/m/0fj_y_,Larry Darrell
Lena Olin,1955-03-22 00:00:00,F,Swedes,1.778,38.0,/m/0c3wmn,Dr.Elizabeth 'Libbie' Bowen
Richard Gere,1949-08-31 00:00:00,M,Irish Americans,1.8,44.0,/m/0c3wmn,Mr. Jones
Bill Pullman,1953-12-17 00:00:00,M,White Americans,1.87,39.0,/m/0c3wmn,Construction Site Foreman
Salma Hayek,1966-09-02 00:00:00,F,Mexicans,1.57,30.0,/m/0125z1,Isabel Fuentes Whitman
Jill Clayburgh,1944-04-30 00:00:00,F,Jewish people,1.727,52.0,/m/0125z1,Nan Whitman
Matthew Perry,1969-08-19 00:00:00,M,Canadian Americans,1.83,27.0,/m/0125z1,Alex Whitman
Liam Neeson,1952-06-07 00:00:00,M,Irish people,1.93,47.0,/m/03t79f,Dr. David Marrow
Catherine Zeta-Jones,1969-09-25 00:00:00,F,Welsh people,1.69,29.0,/m/03t79f,Theodora
Owen Wilson,1968-11-18 00:00:00,M,Irish Americans,1.8,30.0,/m/03t79f,Luke Sanderson
Lili Taylor,1967-02-20 00:00:00,F,White people,1.57,32.0,/m/03t79f,Eleanor 'Nell' Lance
Virginia Madsen,1961-09-11 00:00:00,F,Danes,1.65,37.0,/m/03t79f,Jane Vance
Whoopi Goldberg,1955-11-13 00:00:00,F,Jewish people,1.65,34.0,/m/0y_pg,Oda Mae Brown
Patrick Swayze,1952-08-18 00:00:00,M,White people,1.78,37.0,/m/0y_pg,Sam Wheat
James Van Der Beek,1977-03-08 00:00:00,M,Dutch Americans,1.85,25.0,/m/04zyhx,Sean Bateman
Shannyn Sossamon,1978-10-03 00:00:00,F,German Americans,1.715,24.0,/m/04zyhx,Lauren Hynde
Jessica Biel,1982-03-03 00:00:00,F,English Americans,1.73,20.0,/m/04zyhx,Lara
Fred Savage,1976-07-09 00:00:00,M,Jewish people,1.78,26.0,/m/04zyhx,A Junkie Named Marc
Ian Somerhalder,1978-12-08 00:00:00,M,English Americans,1.77,23.0,/m/04zyhx,Paul Denton
Jay Baruchel,1982-04-09 00:00:00,M,French Canadians,1.88,20.0,/m/04zyhx,Harry
Sidney Poitier,1927-02-20 00:00:00,M,African Americans,1.892,40.0,/m/018zck,Mark Thackeray
Mark Dacascos,1964-02-26 00:00:00,M,Irish Americans,1.753,30.0,/m/0kvd1p,Jimmy Lee
Alyssa Milano,1972-12-19 00:00:00,F,Italian Americans,1.57,21.0,/m/0kvd1p,Marian Delario
Tyrone Power,1914-05-05 00:00:00,M,French Americans,1.82,43.0,/m/03h2wp8,Jake Barnes
Errol Flynn,1909-06-20 00:00:00,M,Irish Americans,1.88,48.0,/m/03h2wp8,Mike Campbell
Embeth Davidtz,1965-08-11 00:00:00,F,French Americans,1.73,35.0,/m/03rw8t,Dr. Philippa Horwood
Thora Birch,1982-03-11 00:00:00,F,Italian Americans,1.63,19.0,/m/03rw8t,Liz Dunn
Keira Knightley,1985-03-26 00:00:00,F,English people,1.7,16.0,/m/03rw8t,Frances 'Frankie' Almond Smith
Susan Hayward,1917-06-30 00:00:00,F,Swedish Americans,1.6,35.0,/m/027z9m0,Louise Merritt
Christopher Walken,1943-03-31 00:00:00,M,German Americans,1.83,40.0,/m/0467wt,Dr. Michael Anthony Brace
Natalie Wood,1938-07-20 00:00:00,F,Russians,1.52,45.0,/m/0467wt,Karen Brace
Monica Bellucci,1964-09-30 00:00:00,F,Italians,1.73,43.0,/m/0462pn6,Luisa Ferida
Jodie Foster,1962-11-19 00:00:00,F,English Americans,1.6,17.0,/m/06m8ts,Jeanie
Randy Quaid,1950-10-01 00:00:00,M,Cajun,1.943,29.0,/m/06m8ts,Jay
Laura Dern,1967-02-10 00:00:00,F,White Americans,1.79,13.0,/m/06m8ts,Debbie
Fiona Shaw,1958-07-10 00:00:00,F,Irish people,1.73,51.0,/m/07l4z39,Agatha
Ben Chaplin,1969-07-31 00:00:00,M,English people,1.803,40.0,/m/07l4z39,Basil Hallward
Rebecca Hall,1982-05-19 00:00:00,F,English people,1.75,27.0,/m/07l4z39,Emily Wotton
Colin Firth,1960-09-10 00:00:00,M,British,1.87,48.0,/m/07l4z39,Lord Henry Wotton
Emilia Fox,1974-07-31 00:00:00,F,English people,1.676,35.0,/m/07l4z39,Lady Victoria Wotton
Milla Jovovich,1975-12-17 00:00:00,F,Serbian Americans,1.74,31.0,/m/06_sc3,Alice
Oded Fehr,1970-11-23 00:00:00,M,Israeli Americans,1.88,36.0,/m/06_sc3,Carlos Olivera
Mike Epps,1970-11-18 00:00:00,M,African Americans,1.87,36.0,/m/06_sc3,L.J.
Iain Glen,1961-06-24 00:00:00,M,Scottish people,1.854,46.0,/m/06_sc3,Dr. Sam Isaacs
Ashanti,1980-10-13 00:00:00,F,African Americans,1.6,26.0,/m/06_sc3,Nurse Betty
Jessica Lange,1949-04-20 00:00:00,F,White Americans,1.71,57.0,/m/02z6l1_,Arvilla Holden
Pete Postlethwaite,1946-02-07 00:00:00,M,English people,1.75,46.0,/m/074qy9,Paulsen
Rutger Hauer,1944-01-23 00:00:00,M,Dutch,1.85,48.0,/m/074qy9,Harley Stone
Meg Ryan,1961-11-19 00:00:00,F,White Americans,1.73,24.0,/m/03gln9,Maggie Cavanaugh
