wikipedia_movie_id,freebase_movie_id,movie_name,movie_release_date,box_office_revenue,runtime,languages,countries,genres,imdb_id,averageRating,numVotes,lead_actor_1,lead_actor_2,release_year,adjusted_box_office
27923824,/m/0bv6qnt,paranormal activity 2,2010-10-20,177512032.0,99.0,"['English', 'Spanish']",['United States of America'],"['Cult', 'Mystery', 'Horror', 'Suspense']",tt1536044,5.7,111555.0,Katie Featherston,Micah Sloat,2010,184320861.01142395
1822067,/m/05znxx,the fugitive,1993-08-06,368875760.0,130.0,"['Polish', 'English', 'Spanish']",['United States of America'],"['Thriller', 'Crime Fiction', 'Adventure', 'Mystery', 'Drama', 'Action']",tt0106977,7.8,326211.0,Harrison Ford,Tommy Lee Jones,1993,557096320.5354284
2917795,/m/08ch9j,innocent blood,1992-09-25,4972818.0,113.0,['English'],['United States of America'],"['Thriller', 'Horror', 'Gangster Film', 'Action/Adventure', 'Comedy', 'Black comedy', 'Action', 'Horror Comedy']",tt0104511,6.2,11245.0,Anne Parillaud,Anthony LaPaglia,1992,7758058.660830941
357186,/m/01_0f7,kingdom of heaven,2005-05-03,211652051.0,145.0,"['Arabic', 'English', 'Spanish']","['United States of America', 'Spain', 'United Kingdom', 'Germany']","['Adventure', 'Costume drama', 'Historical fiction', 'Epic', 'Action/Adventure', 'Period piece', 'Drama', 'War film', 'Historical Epic', 'Action', 'Historical drama']",tt0320661,7.3,324427.0,Orlando Bloom,Eva Green,2005,242151205.7393943
22833707,/m/0640nd9,mother,2009-05-28,17112713.0,128.0,['Korean'],['South Korea'],"['Thriller', 'Crime Fiction', 'World cinema', 'Mystery', 'Drama', 'Crime Thriller']",tt1216496,7.7,73952.0,Kim Hye-ja,Won Bin,2009,17946796.38586641
442333,/m/029039,mask,1985-03-08,108144200.0,120.0,['English'],['United States of America'],"['Biography', 'Drama']",tt0089560,7.2,33295.0,Cher,Eric Stoltz,1985,227613558.27912173
171076,/m/016z98,mr. holland's opus,1995-12-29,106269971.0,130.0,"['English', 'American']",['United States of America'],"['Inspirational Drama', 'Family Film', 'Drama', 'Musical', 'Family Drama']",tt0113862,7.3,42246.0,Richard Dreyfuss,Glenne Headly,1995,151575983.72686043
2306908,/m/072ll_,slither,2006-03-31,12834936.0,96.0,['English'],"['United States of America', 'Canada']","['Zombie Film', 'Black comedy', 'Science Fiction', 'Horror', 'Comedy']",tt0439815,6.5,90631.0,Nathan Fillion,Elizabeth Banks,2006,14326298.52630021
243064,/m/01k866,halloween iii: season of the witch,1982-10-22,14400000.0,98.0,['English'],['United States of America'],"['Science Fiction', 'Horror', 'Supernatural', 'Sci-Fi Horror', 'Mystery', 'Slasher']",tt0085636,5.2,63400.0,Tom Atkins,Stacey Nelkin,1982,34519487.143280156
3133545,/m/08tl9t,desperate hours,1990-10-05,2742912.0,105.0,['English'],['United States of America'],"['Thriller', 'Crime Fiction', 'Psychological thriller', 'Mystery', 'Drama', 'Suspense', 'Crime Thriller']",tt0099409,5.4,8711.0,Mickey Rourke,Anthony Hopkins,1990,4654967.073433198
2055701,/m/06hzfh,three seasons,1999-04-30,2021698.0,105.0,['Vietnamese'],"['United States of America', 'Vietnam']","['Romantic drama', 'Romance Film', 'Drama', 'Indie', 'Ensemble Film']",tt0138874,7.2,3325.0,Ngoc Hiep Nguyen,Ngoc Minh,1999,2625211.7465196513
24749634,/m/0809z56,fast track: no limits,2008-02-21,1190456.0,100.0,['German'],"['United States of America', 'Germany']","['Sports', 'Crime Fiction', 'Action', 'World cinema', 'Action/Adventure']",tt1043635,5.0,2444.0,Erin Cahill,Andrew W. Walker,2008,1269703.6555679182
8708612,/m/021y7yw,notes on a scandal,2006-12-25,49752391.0,92.0,"['French', 'English']",['United Kingdom'],"['LGBT', 'Melodrama', 'Psychological thriller', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film', 'Psycho-biddy']",tt0465551,7.4,86049.0,Cate Blanchett,Judi Dench,2006,55533397.74060515
2138170,/m/06plw2,colors,1988-04-15,46616067.0,120.0,"['English', 'Spanish']",['United States of America'],"['Crime Fiction', 'Drama', 'Action', 'Buddy film', 'Indie']",tt0094894,6.7,30626.0,Sean Penn,Robert Duvall,1988,86805243.1026085
5304218,/m/0ddkkl,pudhupettai,2006-05-26,5000000.0,170.0,['Tamil'],['India'],['Gangster Film'],tt0459516,8.4,8254.0,Dhanush,Sneha,2006,5580977.780606077
885274,/m/03lq1y,breakin' all the rules,2004-05-14,12500000.0,85.0,['English'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy of Errors', 'Comedy']",tt0349169,5.6,6444.0,Jamie Foxx,Gabrielle Union,2004,14615883.18518474
400797,/m/023vcd,happy gilmore,1996-02-16,41205099.0,92.0,['English'],['United States of America'],"['Sports', 'Comedy', 'Slapstick']",tt0116483,7.0,256361.0,Adam Sandler,Christopher McDonald,1996,57226917.27128655
1443465,/m/0520qr,if only,2004-01-23,3000000.0,93.0,['English'],"['United States of America', 'United Kingdom']","['Romantic comedy', 'Television movie', 'Fantasy', 'Drama', 'Romantic drama', 'Romance Film']",tt0332136,7.0,34110.0,Jennifer Love Hewitt,Paul Nicholls,2004,3507811.9644443374
2102508,/m/06m8ts,foxes,1980-02-29,7400000.0,105.0,['English'],['United States of America'],"['Drama', 'Coming of age', 'Teen']",tt0080756,6.1,5143.0,Jodie Foster,Cherie Currie,1980,21033275.828194894
25223887,/m/09g8zzb,streetdance 3d,2010-05-19,18144030.0,98.0,['English'],['United Kingdom'],['Drama'],tt1447972,5.8,11731.0,Nichola Burley,Richard Winsor,2010,18839980.558709994
694482,/m/033dk0,firefox,1982-06-18,70687344.0,136.0,['English'],['United States of America'],"['Thriller', 'Action Thrillers', 'Action/Adventure', 'Suspense', 'War film', 'Action', 'Airplanes and airports']",tt0083943,5.9,29771.0,Clint Eastwood,Freddie Jones,1982,169450754.33337653
12836428,/m/02x6yvp,marrying the mafia,2002-09-13,28903789.0,113.0,['Korean'],['South Korea'],"['Gangster Film', 'Comedy', 'World cinema']",tt0330316,6.0,713.0,Yoo Dong-geun,Jeong Jun-ho,2002,34886352.24473652
2580873,/m/07pfx4,belle époque,1992-12-04,5418216.0,108.0,['Spanish'],"['France', 'Spain', 'Portugal']","['Romantic comedy', 'World cinema', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",tt0103791,7.1,11572.0,Fernando Fernán Gómez,Jorge Sanz,1992,8452920.972585922
31790857,/m/0gttw8n,in the land of blood and honey,2011-12-22,303877.0,126.0,"['Serbo-Croatian', 'Bosnian language', 'English']",['United States of America'],"['Romantic drama', 'Romance Film', 'Drama', 'World cinema', 'War film']",tt1714209,4.7,34738.0,Zana Marjanovic,Goran Kostic,2011,310258.41699999996
28791031,/m/0crxxzw,dirty girl,2010-09-12,55125.0,89.0,['English'],['United States of America'],"['LGBT', 'Comedy-drama', 'Drama', 'Indie', 'Comedy']",tt1107319,6.4,11500.0,Juno Temple,Jeremy Dozier,2010,57239.42962499999
29664578,/m/0gd0g4g,the raven,2012-03-09,26059817.0,111.0,['English'],['United States of America'],['Thriller'],tt1486192,6.4,88907.0,John Cusack,Alice Eve,2012,26059817.0
8523825,/m/0276jx2,paris,2008-02-20,23550000.0,130.0,['French'],['France'],"['Romance Film', 'Drama', 'Comedy', 'World cinema']",tt0869994,6.8,12951.0,Fabrice Luchini,Romain Duris,2008,25117703.71069949
770144,/m/03b1l8,the fabulous baker boys,1989-10-13,18428904.0,116.0,['English'],['United States of America'],"['Romantic drama', 'Musical', 'Drama', 'Romance Film', 'Musical Drama']",tt0097322,6.9,26228.0,Jeff Bridges,Michelle Pfeiffer,1989,32839273.875878785
2669672,/m/07wrl2,state property 2,2005-04-13,1691706.0,95.0,['English'],['United States of America'],"['Crime Fiction', 'Drama', 'Indie', 'Crime Drama']",tt0403537,4.5,1574.0,Beanie Sigel,N.O.R.E.,2005,1935481.5874501865
15739815,/m/047gpsd,my sister's keeper,2009-06-26,95714875.0,109.0,"['Croatian language', 'English']",['United States of America'],['Drama'],tt1078588,7.3,99522.0,Cameron Diaz,Abigail Breslin,2009,100380072.56497873
11876523,/m/02rwgn6,extreme movie,2008-12-05,54822.0,76.0,['English'],['United States of America'],"['Parody', 'Sex comedy', 'Comedy', 'Teen']",tt0806147,3.7,11669.0,Frankie Muniz,Michael Cera,2008,58471.45447252516
600351,/m/02v63m,scream 3,2000-02-03,161834276.0,117.0,['English'],['United States of America'],"['Thriller', 'Parody', 'Horror', 'Indie', 'Mystery', 'Comedy', 'Slasher', 'Teen']",tt0134084,5.7,169586.0,David Arquette,Neve Campbell,2000,205219492.83584848
30624551,/m/0g9w0bz,faust,2011-09-08,58132.0,140.0,"['German', 'Russian']",['Russia'],"['Fantasy', 'Drama']",tt1437357,6.5,5825.0,Johannes Zeiler,Anton Adasinsky,2011,59352.77199999999
5801352,/m/0f5kjm,exterminator 2,1984-09-14,3739406.0,89.0,['English'],['United States of America'],"['Thriller', 'Action']",tt0087229,4.6,2869.0,Robert Ginty,Mario Van Peebles,1984,8208840.642838361
1495709,/m/055wd4,the company of wolves,1984-09-21,4389334.0,95.0,['English'],"['United States of America', 'England', 'United Kingdom']","['Cult', 'Fantasy', 'Horror', 'Fairy tale', 'Creature Film']",tt0087075,6.6,19209.0,Sarah Patterson,Angela Lansbury,1984,9635579.376562018
2425809,/m/07c6d_,mississippi masala,1991-09-18,7310000.0,111.0,['English'],"['United States of America', 'India', 'United Kingdom']","['Indie', 'Family Drama', 'Comedy-drama', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",tt0102456,6.8,6415.0,Denzel Washington,Sarita Choudhury,1991,11826238.34949703
27091137,/m/0glg3qc,the art of getting by,2011-06-17,1406224.0,83.0,['English'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Drama', 'Indie']",tt1645080,6.5,61271.0,Freddie Highmore,Emma Roberts,2011,1435754.7039999997
1204655,/m/04h3j4,that darn cat,1997-02-14,18301610.0,89.0,['English'],['United States of America'],"['Mystery', 'Family Film', 'Adventure', 'Comedy']",tt0120317,4.7,4967.0,Christina Ricci,Doug E. Doug,1997,24822111.93069834
2097287,/m/06lyg6,psycho ii,1983-06-03,34725000.0,113.0,['English'],['United States of America'],"['Thriller', 'Crime Fiction', 'Horror', 'Psychological thriller', 'Mystery', 'Suspense', 'Crime Thriller', 'Slasher']",tt0086154,6.6,32382.0,Anthony Perkins,Vera Miles,1983,80040677.82120748
380517,/m/021jdm,maverick,1994-05-20,183031272.0,127.0,['English'],['United States of America'],"['Thriller', 'Buddy film', 'Adventure', 'Costume drama', 'Action/Adventure', 'Western', 'Drama', 'Comedy', 'Action', 'Comedy Western']",tt0110478,7.0,121131.0,Mel Gibson,Jodie Foster,1994,268894770.4649691
23438736,/m/0b7h_57,easy a,2010-09-16,74952305.0,93.0,['English'],['United States of America'],"['Romantic comedy', 'Black comedy', 'Romance Film', 'Comedy', 'Teen']",tt1282140,7.0,425543.0,Emma Stone,Amanda Bynes,2010,77827250.56288497
92689,/m/0n05v,nausicaä of the valley of the wind,1984-03-11,3301446.0,95.0,['Japanese'],['Japan'],"['Science Fiction', 'Japanese Movies', 'Adventure', 'Animation', 'Anime', 'Fantasy', 'Action']",tt0087544,8.0,186894.0,Sumi Shimamoto,Mahito Tsujimura,1984,7247419.538005805
4453691,/m/0c38gj,blood diamond,2006-12-08,171407179.0,138.0,"['Afrikaans', 'Mende', 'English', 'Krio']","['United States of America', 'Germany']","['Crime Fiction', 'Thriller', 'Tragedy', 'Adventure', 'Private military company', 'Action/Adventure', 'Drama', 'War film', 'Action', 'Political drama']",tt0450259,8.0,597015.0,Leonardo DiCaprio,Djimon Hounsou,2006,191323931.48707372
5971538,/m/0fhd04,28 weeks later,2007-04-26,64238440.0,100.0,['English'],"['Spain', 'United Kingdom']","['Thriller', 'Science Fiction', 'Horror', 'Doomsday film', 'Sci-Fi Horror', 'Plague', 'Zombie Film']",tt0463854,6.9,300005.0,Jeremy Renner,Rose Byrne,2007,70090577.96692018
600008,/m/02v4_y,steel magnolias,1989-11-15,95904091.0,123.0,['English'],['United States of America'],"['Ensemble Film', 'Family Drama', 'Drama', 'Medical fiction', 'Family Film', 'Domestic Comedy']",tt0098384,7.3,64680.0,Shirley MacLaine,Olympia Dukakis,1989,170895714.15458032
3028191,/m/08ll52,a nightmare on elm street,1984-11-09,26319961.0,92.0,['English'],['United States of America'],"['Horror', 'Indie', 'Supernatural', 'Cult', 'Mystery', 'Slasher', 'Teen']",tt0087800,7.4,272322.0,Heather Langenkamp,Johnny Depp,1984,57778258.251369484
5109579,/m/0d31zt,best defense,1984-07-20,19265302.0,94.0,['English'],['United States of America'],"['Action/Adventure', 'Action', 'Comedy', 'Spy']",tt0086955,3.8,6504.0,Dudley Moore,Eddie Murphy,1984,42291688.58748024
5057034,/m/0d0stl,mixed nuts,1994-12-21,6821850.0,97.0,['English'],['United States of America'],"['Black comedy', 'Screwball comedy', 'Comedy']",tt0110538,5.4,13717.0,Steve Martin,Madeline Kahn,1994,10022111.357541403
378213,/m/02181p,scanners,1981-01-14,14225876.0,103.0,['English'],['Canada'],"['Science Fiction', 'Horror', 'Indie', 'Psychological thriller', 'Cult', 'Action']",tt0081455,6.7,63455.0,Jennifer O'Neill,Stephen Lack,1981,36625633.299757384
1881015,/m/063bb_,the island,1980-06-13,15716828.0,113.0,['English'],['United States of America'],"['Thriller', 'Psychological thriller', 'Horror', 'Adventure', 'Slasher']",tt0080934,5.3,4839.0,Michael Caine,David Warner,1980,44672483.57679685
432364,/m/027tzr,bully,2001-06-15,480811.0,109.0,['English'],"['United States of America', 'France']","['Crime Fiction', 'LGBT', 'Indie', 'Drama', 'Film adaptation', 'Crime Thriller', 'Teen']",tt0242193,6.9,41185.0,Brad Renfro,Nick Stahl,2001,594258.1339409676
2478590,/m/07gv6d,tigerland,2000-10-06,139692.0,100.0,['English'],"['United States of America', 'Germany']","['Period piece', 'Drama', 'Indie', 'War film']",tt0170691,6.9,43802.0,Colin Farrell,Matthew Davis,2000,177141.22188321434
226331,/m/01g_km,purple rain,1984-07-27,68392977.0,111.0,['English'],['United States of America'],"['Romance Film', 'Drama', 'Musical']",tt0087957,6.5,24693.0,Prince,Apollonia Kotero,1984,150138029.7518668
23205095,/m/06609y9,the wicked lady,1983-04-21,724912.0,98.0,['English'],['United Kingdom'],"['Drama', 'Adventure']",tt0086582,4.8,1491.0,Faye Dunaway,Alan Bates,1983,1670912.8247869594
26968111,/m/0bs4vs6,the housemaid,2010-05-13,14775615.0,106.0,"['Korean', 'English']",['South Korea'],"['Thriller', 'Drama', 'Remake', 'World cinema']",tt1314652,6.4,12921.0,Jeon Do-yeon,Lee Jung-jae,2010,15342363.264554994
3196327,/m/08yjvl,goya's ghosts,2006-11-08,9448082.0,113.0,"['English', 'Spanish']","['United States of America', 'Spain', 'United Kingdom']","['Period piece', 'Biography', 'Drama', 'World cinema', 'Biopic [feature]']",tt0455957,6.9,32216.0,Javier Bardem,Natalie Portman,2006,10545907.142268846
5558022,/m/0dsgfd,keeping up with the steins,2006-05-12,4409373.0,99.0,"['Hebrew', 'English']",['United States of America'],"['Parody', 'Domestic Comedy', 'Coming of age', 'Comedy', 'Indie']",tt0415949,5.4,3333.0,Jeremy Piven,Garry Marshall,2006,4921722.547880873
3316533,/m/0959db,poltergeist iii,1988-06-10,14114488.0,98.0,"['English', 'German']",['United States of America'],['Horror'],tt0095889,4.7,21229.0,Heather O'Rourke,Tom Skerritt,1988,26283031.601719007
3320466,/m/095n36,winning,1969-05-22,14644335.0,123.0,['English'],['United States of America'],"['Sports', 'Action', 'Drama']",tt0065215,6.0,2248.0,Paul Newman,Joanne Woodward,1969,87645735.74900028
1195047,/m/04gbj8,baywatch: hawaiian wedding,2003-02-28,136000000.0,100.0,['English'],['United States of America'],"['Action', 'Drama', 'Adventure', 'Television movie']",tt0337851,4.1,2350.0,David Hasselhoff,Pamela Anderson,2003,161883183.61779654
410036,/m/024y_s,dante's peak,1997-02-07,178127760.0,109.0,['English'],['United States of America'],"['Thriller', 'Adventure', 'Doomsday film', 'Action/Adventure', 'Disaster', 'Action']",tt0118928,6.0,101568.0,Pierce Brosnan,Linda Hamilton,1997,241591160.37794325
3487956,/m/09g4_3,the hills have eyes,2006-03-10,69623713.0,98.0,['English'],['United States of America'],"['Monster movie', 'Thriller', 'Horror', 'Road-Horror', 'Cult', 'Slasher']",tt0454841,6.4,187421.0,Ted Levine,Kathleen Quinlan,2006,77713679.0512589
13201636,/m/03bypg3,honky tonk freeway,1981-08-21,2004742.0,107.0,['English'],['United States of America'],"['Parody', 'Ensemble Film', 'Comedy']",tt0082525,5.2,1225.0,David Rasche,Paul Jabara,1981,5161365.483055118
3082021,/m/08q47_,the presidio,1988-06-10,20036242.0,97.0,['English'],['United States of America'],"['Crime Fiction', 'Thriller', 'Mystery', 'Drama', 'Suspense', 'Crime Thriller', 'Action']",tt0095897,6.0,20266.0,Sean Connery,Mark Harmon,1988,37310115.794897385
1965350,/m/069hyb,summer lovers,1982-07-16,4968000.0,99.0,['English'],['United States of America'],"['Romantic comedy', 'Indie', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",tt0084737,5.8,4598.0,Peter Gallagher,Daryl Hannah,1982,11909223.064431656
607673,/m/02v_mx,st. elmo's fire,1985-06-28,37803872.0,110.0,"['English', 'American English']",['United States of America'],"['Drama', 'Romantic drama', 'Romance Film', 'Coming of age', 'Ensemble Film']",tt0090060,6.4,48977.0,Demi Moore,Rob Lowe,1985,79566669.52687669
7414349,/m/0kv6yg,marriage is a crazy thing,2002-04-26,6558851.0,103.0,['Korean'],['South Korea'],"['Romantic drama', 'Romance Film', 'Drama', 'World cinema']",tt0315930,6.9,1260.0,Kam Woo-seong,Uhm Junghwa,2002,7916414.91386276
3966684,/m/0b921t,miss potter,2006-12-03,35078241.0,93.0,['English'],"['United States of America', 'United Kingdom']","['Biography', 'Costume drama', 'Period piece', 'Drama', 'Biopic [feature]', 'Romantic drama', 'Biographical film', 'Romance Film']",tt0482546,7.0,32584.0,Renée Zellweger,Ewan McGregor,2006,39154176.72074903
3116175,/m/08sfxj,amazing grace,2006-09-16,32120360.0,111.0,['English'],"['United States of America', 'United Kingdom']","['History', 'Romance Film', 'Biography', 'Drama']",tt0454776,7.4,25913.0,Ioan Gruffudd,Albert Finney,2006,35852603.093013644
20691749,/m/051zy_b,a few good men,1992-12-11,243240178.0,138.0,['English'],['United States of America'],"['Crime Fiction', 'Thriller', 'Mystery', 'Drama', 'Legal drama', 'Courtroom Drama']",tt0104257,7.7,295024.0,Tom Cruise,Jack Nicholson,1992,379477304.3362857
242548,/m/01k60v,silkwood,1983-12-14,35600000.0,131.0,['English'],['United States of America'],"['LGBT', 'Thriller', 'Social problem film', 'Docudrama', 'Drama', 'Biopic [feature]', 'Biographical film']",tt0086312,7.1,22970.0,Meryl Streep,Kurt Russell,1983,82057541.55320336
21718004,/m/05mvb20,"good morning, babylon",1987-05-13,183700.0,117.0,"['Italian', 'English']","['France', 'United States of America', 'Italy']",['Drama'],tt0093104,6.7,1803.0,Vincent Spano,Joaquim de Almeida,1987,357124.777963335
5374233,/m/0dh_4f,"good boy, bad boy",2007-05-11,4400000.0,114.0,['Hindi'],['India'],"['Bollywood', 'Musical', 'Romance Film', 'World cinema', 'Comedy']",tt0489486,3.9,2030.0,Tusshar Kapoor,Emraan Hashmi,2007,4800841.101596626
1069758,/m/04392n,the toy,1982-12-10,47118057.0,102.0,"['German', 'English']",['United States of America'],"['Coming of age', 'Family Film', 'Buddy film', 'Comedy', 'Slapstick']",tt0084809,5.8,14808.0,Richard Pryor,Jackie Gleason,1982,112950775.1963779
20691913,/m/051y47v,no mercy for the rude,2006-08-24,4884108.0,113.0,['Korean'],['South Korea'],"['Black comedy', 'Action', 'Drama', 'Comedy']",tt0856052,7.2,1774.0,Shin Ha-kyun,Yun Ji-hye,2006,5451619.6452160785
1665752,/m/05lv9n,white men can't jump,1992-03-27,90753806.0,118.0,['English'],['United States of America'],"['Sports', 'Drama', 'Buddy film', 'Comedy']",tt0105812,6.8,100314.0,Wesley Snipes,Woody Harrelson,1992,141584379.44876948
982180,/m/03wh1s,robin hood,1973-11-08,32056467.0,83.0,['English'],['United States of America'],"['Romance Film', 'Family Film', 'Drama', 'Adventure', 'Animation']",tt0070608,7.5,141897.0,Brian Bedford,Phil Harris,1973,161547360.28070965
2232503,/m/06xxyy,big jake,1971-05-26,7500000.0,109.0,['English'],['United States of America'],"['Action/Adventure', 'Western']",tt0066831,7.1,14808.0,John Wayne,Richard Boone,1971,40331321.57272813
2275790,/m/0704hw,the crazies,1973-03-16,143784.0,103.0,['English'],['United States of America'],"['Thriller', 'Action/Adventure', 'Science Fiction', 'Horror', 'Indie', 'Doomsday film', 'Cult', 'Disaster', 'B-movie', 'Action']",tt0069895,6.1,15216.0,Lane Carroll,Will MacMillan,1973,724594.062427452
7051491,/m/0h21v2,poltergeist,1982-06-04,121706019.0,114.0,['English'],['United States of America'],"['Thriller', 'Cult', 'Horror', 'Suspense', 'Supernatural']",tt0084516,7.3,185410.0,JoBeth Williams,Heather O'Rourke,1982,291752038.75904936
19844891,/m/05qbdb8,saw vi,2009-10-22,68200000.0,90.0,['English'],"['United States of America', 'Australia', 'Canada', 'United Kingdom']","['Thriller', 'Mystery', 'Horror']",tt1233227,6.0,128592.0,Costas Mandylor,Mark Rolston,2009,71524106.87399998
1779335,/m/05w7rl,biker boyz,2003-01-31,23510601.0,110.0,['English'],['United States of America'],"['Crime Fiction', 'Chase Movie', 'Family Drama', 'Drama', 'Coming of age', 'Action']",tt0326769,4.7,14299.0,Laurence Fishburne,Derek Luke,2003,27985080.431233466
6406105,/m/0g44ng,run,1991-02-01,4409328.0,91.0,['English'],['United States of America'],"['Thriller', 'Action', 'Drama']",tt0102818,6.2,3258.0,Patrick Dempsey,Kelly Preston,1991,7133483.432162933
5241676,/m/0d9lb0,steel dawn,1987-11-06,562187.0,101.0,['English'],['United States of America'],"['Science Fiction', 'Indie', 'Doomsday film', 'Action/Adventure', 'Disaster', 'Action', 'Adventure']",tt0094033,5.1,5655.0,Patrick Swayze,Lisa Niemi,1987,1092928.184806061
28485791,/m/0crgr4d,arthur,2011-04-08,33035397.0,107.0,['English'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Remake', 'Comedy']",tt1334512,5.7,53259.0,Russell Brand,Helen Mirren,2011,33729140.337
1179416,/m/04dxrl,first knight,1995-07-07,127600435.0,133.0,['English'],['United States of America'],"['Adventure', 'Costume drama', 'Costume Adventure', 'Period piece', 'Fantasy', 'Drama', 'Romantic drama', 'Romance Film']",tt0113071,6.0,79881.0,Sean Connery,Richard Gere,1995,182000251.5960065
2662367,/m/07w6n3,two for the money,2005-10-07,30526509.0,122.0,['English'],['United States of America'],"['Thriller', 'Crime Fiction', 'Sports', 'Drama']",tt0417217,6.2,49365.0,Matthew McConaughey,Al Pacino,2005,34925392.53193664
1168522,/m/04d0ng,mimic,1997-08-22,25480490.0,105.0,"['Italian', 'English']",['United States of America'],"['Thriller', 'Natural horror films', 'Science Fiction', 'Horror']",tt0119675,6.0,56812.0,Mira Sorvino,Jeremy Northam,1997,34558684.991595805
1469695,/m/053_x9,boogeyman,2005-02-04,67192859.0,86.0,['English'],"['United States of America', 'New Zealand', 'Germany']","['Thriller', 'Horror', 'Supernatural', 'Mystery', 'Drama', 'Teen']",tt0357507,4.2,32971.0,Barry Watson,Emily Deschanel,2005,76875379.88435137
5523710,/m/0dqvh3,the devil's backbone,2001-04-20,6459020.0,108.0,['Spanish'],"['Mexico', 'Spain']","['Thriller', 'Horror', 'World cinema', 'Supernatural', 'Gothic Film', 'Mystery', 'Period piece', 'Fantasy', 'Haunted House Film']",tt0256009,7.4,72296.0,Marisa Paredes,Eduardo Noriega,2001,7983022.793337484
10272267,/m/02q72rx,the babe,1992-04-17,17530973.0,113.0,['English'],['United States of America'],"['Biography', 'Sports', 'Period piece', 'Drama', 'Biopic [feature]', 'Biographical film']",tt0103747,5.9,11716.0,John Goodman,Kelly McGillis,1992,27349948.643896352
3745331,/m/09yqhw,hellraiser iii: hell on earth,1992-09-11,12525537.0,93.0,['English'],['United States of America'],"['Cult', 'Horror', 'Slasher', 'Supernatural']",tt0104409,5.5,35963.0,Terry Farrell,Doug Bradley,1992,19541002.868878048
14716766,/m/03gv656,where were you when the lights went out?,1968-06-19,7988000.0,89.0,['English'],['United States of America'],"['Romantic comedy', 'Comedy of Errors', 'Comedy']",tt0063801,5.8,983.0,Doris Day,Robert Morse,1968,50580702.85325139
3170435,/m/08ww44,the boatniks,1970-07-01,18607492.0,100.0,['English'],['United States of America'],"['Crime Fiction', 'Drama', 'Comedy', 'Romance Film', 'Family Film', 'Slapstick']",tt0065482,5.5,874.0,Robert Morse,Stefanie Powers,1970,104764878.19454966
17618782,/m/0466sws,the class,2008-09-24,28814580.0,130.0,['French'],['France'],"['Drama', 'World cinema']",tt1068646,7.5,36758.0,François Bégaudeau,Agame Malembo-Emene,2008,30732742.37742027
985100,/m/03wr74,flaming star,1960-12-20,5000000.0,101.0,['English'],['United States of America'],"['Action/Adventure', 'Western', 'Drama', 'Indian Western']",tt0053825,6.5,4172.0,Elvis Presley,Barbara Eden,1960,37550070.87971364
18473521,/m/04f2brj,legion,2010-01-21,67918658.0,100.0,['English'],['United States of America'],"['Thriller', 'Action', 'Fantasy', 'Supernatural']",tt1038686,5.3,114117.0,Paul Bettany,Dennis Quaid,2010,70523813.96490598
3815680,/m/0b1dth,slam,1998-10-07,1009819.0,100.0,['English'],['United States of America'],"['Crime Fiction', 'Hip hop movies', 'Drama', 'Coming of age', 'Indie']",tt0139615,7.0,2487.0,Saul Williams,Sonja Sohn,1998,1338805.0358523186
5207578,/m/0d7w7t,house arrest,1996-08-14,7032782.0,111.0,['English'],['United States of America'],"['Family Film', 'Comedy']",tt0116571,5.8,9411.0,Jamie Lee Curtis,Kevin Pollak,1996,9767345.38851595
29432361,/m/0dscrm6,sarah's key,2010-09-16,21118093.0,111.0,"['French', 'Italian', 'German', 'English', 'Yiddish']",['France'],"['Drama', 'War film']",tt1668200,7.5,18097.0,Kristin Scott Thomas,Mélusine Mayance,2010,21928119.693200994
213462,/m/01f8f7,2046,2004-05-20,19470239.0,129.0,"['Japanese', 'Standard Mandarin', 'Cantonese']","['France', 'Italy', 'Hong Kong', 'China', 'Germany']","['Science Fiction', 'Fantasy', 'Drama', 'Romantic drama', 'Romance Film', 'Chinese Movies']",tt0212712,7.4,62706.0,Tony Leung Chiu-wai,Ziyi Zhang,2004,22765979.10493025
570258,/m/02r3w_,invasion of astro-monster,1965-12-19,3000000.0,94.0,"['Japanese', 'English']","['United States of America', 'Japan']","['Science Fiction', 'Japanese Movies', 'World cinema', 'Action/Adventure', 'Fantasy', 'Monster']",tt0059346,6.2,7804.0,Nick Adams,Akira Takarada,1965,21079458.726448584
16931947,/m/03crlnc,martian child,2007-11-02,9292446.0,106.0,['English'],['United States of America'],"['Science Fiction', 'Melodrama', 'Indie', 'Family Drama', 'Comedy-drama', 'Drama', 'Comedy', 'Film adaptation', 'Family Film']",tt0415965,6.7,21083.0,John Cusack,Amanda Peet,2007,10138990.157083446
5236777,/m/0d9c7m,time,2006-06-30,721712.0,98.0,['Korean'],"['Japan', 'South Korea']","['Japanese Movies', 'World cinema', 'Psychological thriller', 'Drama', 'Romantic drama', 'Romance Film']",tt0497986,7.1,12978.0,Ha Jung-woo,Park Ji-yeon,2006,805571.7271993547
1326068,/m/04szh7,fiza,2000-09-08,623791.0,170.0,"['Hindi', 'Urdu']",['India'],"['Drama', 'Bollywood', 'World cinema']",tt0248012,6.0,4557.0,Karisma Kapoor,Hrithik Roshan,2000,791019.5282460854
