wikipedia_movie_id,freebase_movie_id,movie_release_date,character_name,actor_dob,actor_gender,actor_height,actor_name,actor_age_at_release,character_actor_map_id,character_id,actor_id,actor_ethnicity_label
33276254,/m/0gffmn8,2012-08-08 00:00:00,Bill 'The Kid' Timmons,1990-01-13 00:00:00,M,1.91,Liam Hemsworth,22.0,/m/0h7tjqg,/m/0h_3f0p,/m/04yd0fh,Australians
2600144,/m/07qvyx,2006-09-01 00:00:00,Joe Bauers,1971-09-21 00:00:00,M,1.83,Luke Wilson,34.0,/m/01xrw73,/m/02nwgfc,/m/030vnj,Irish Americans
2600144,/m/07qvyx,2006-09-01 00:00:00,Rita,1972-07-27 00:00:00,F,1.7,Maya Rudolph,34.0,/m/01xrw6y,/m/02nwgfl,/m/02k21g,Jewish people
9766869,/m/02prkkg,2006-12-07 00:00:00,Robin Heiden,1979-11-28 00:00:00,M,1.87,Daniel Henney,27.0,/m/05t8b61,/m/0h2b1vt,/m/086028,Koreans
26177915,/m/0b741f0,1988-09-02 00:00:00,William Savage,1953-05-16 00:00:00,M,1.88,Pierce Brosnan,35.0,/m/02vbtmz,/m/0gy9wql,/m/018p4y,Irish people
4770345,/m/0cmdm1,1996-10-16 00:00:00,Jeremiah,1917-12-18 00:00:00,M,1.91,Ossie Davis,78.0,/m/0jyqgf,/m/0cpb8sj,/m/01vh18t,African Americans
4770345,/m/0cmdm1,1996-10-16 00:00:00,George,1951-01-30 00:00:00,M,1.79,Charles S. Dutton,45.0,/m/0jyqgl,/m/0cpb8rj,/m/05w88j,African Americans
43307,/m/0bw20,2002-07-19 00:00:00,Capt. Alexei Vostrikov,1942-07-13 00:00:00,M,1.85,Harrison Ford,60.0,/m/0j_9gj,/m/0chkvly,/m/0c0k1,German Americans
101523,/m/0prrm,2001-08-22 00:00:00,Jay,1974-06-12 00:00:00,M,1.83,Jason Mewes,27.0,/m/0j_40l,/m/0468rdr,/m/02q7z2,Polish Americans
8849424,/m/027lyd2,1986-11-07 00:00:00,Cassie,1959-08-10 00:00:00,F,1.64,Rosanna Arquette,27.0,/m/02vcbvk,/m/0h2bgw4,/m/01wk51,American Jews
1611072,/m/05gjj1,2006-07-07 00:00:00,Bob Arctor,1964-09-02 00:00:00,M,1.86,Keanu Reeves,41.0,/m/0jswrj,/m/0gww7wp,/m/0479b,Irish people
1611072,/m/05gjj1,2006-07-07 00:00:00,Donna Hawthorne,1971-10-29 00:00:00,F,1.61,Winona Ryder,34.0,/m/0jswr_,/m/0gxt7_r,/m/086sj,Jewish people
1528272,/m/0586x1,1995-01-20 00:00:00,James Stamphill,1969-08-18 00:00:00,M,1.74,Christian Slater,25.0,/m/0k0yv0,/m/0h16kb1,/m/01mqc_,English Americans
5040274,/m/0d01hx,1997-08-02 00:00:00,Karchy 'Chucky' Jonas,1982-07-25 00:00:00,M,1.73,Brad Renfro,15.0,/m/03llcc9,/m/0h2b99l,/m/0364m5,White Americans
3732855,/m/09xyl4,1981-12-18 00:00:00,Aqua,1948-02-28 00:00:00,F,1.6,Bernadette Peters,33.0,/m/02vbxrb,/m/0h1qw17,/m/01ccr8,Italian Americans
689785,/m/032_br,1988-10-14 00:00:00,Sarah Tobias,1962-11-19 00:00:00,F,1.6,Jodie Foster,25.0,/m/0k482v,/m/02nwn5t,/m/0chw_,English Americans
689785,/m/032_br,1988-10-14 00:00:00,Kathryn Murphy,1957-07-09 00:00:00,F,1.78,Kelly McGillis,31.0,/m/0k482_,/m/05v5wm1,/m/01r2q_,White Americans
198313,/m/01hw5kk,1988-05-20 00:00:00,Madmartigan,1959-12-31 00:00:00,M,1.83,Val Kilmer,28.0,/m/0k8378,/m/0gy8mqb,/m/0d_84,Scottish Americans
198313,/m/01hw5kk,1988-05-20 00:00:00,Sorsha,1961-08-25 00:00:00,F,1.63,Joanne Whalley,26.0,/m/0k837f,/m/0h37_q5,/m/032hrn,English people
21913863,/m/07xtqq,1975-11-19 00:00:00,Randle Patrick McMurphy,1937-04-22 00:00:00,M,1.77,Jack Nicholson,38.0,/m/05p08cn,/m/0937vv,/m/09fb5,Italian Americans
26779875,/m/08nbyvf,2010-09-23 00:00:00,Marni,1980-07-18 00:00:00,F,1.55,Kristen Bell,30.0,/m/08nbyyt,/m/08nbyyx,/m/04qt29,Irish Americans
26779875,/m/08nbyvf,2010-09-23 00:00:00,Joanna,1985-05-10 00:00:00,F,1.75,Odette Annable,25.0,/m/08nbz17,/m/08nbz1b,/m/0dxz9g,multiracial American
673903,/m/031txz,1997-03-13 00:00:00,Tom O'Meara,1942-07-13 00:00:00,M,1.85,Harrison Ford,54.0,/m/0k4y8s,/m/02nx65k,/m/0c0k1,German Americans
10977,/m/02yxx,1993-10-15 00:00:00,Laura Klein,1952-06-18 00:00:00,F,1.73,Isabella Rossellini,41.0,/m/0jy4hw,/m/0gz5lyr,/m/0htlr,Swedish Americans
16718585,/m/04043ls,2009-12-04 00:00:00,Mike Cochrane,1964-02-18 00:00:00,M,1.83,Matt Dillon,45.0,/m/0cf_c8m,/m/0h15ys3,/m/026r8q,Scottish Americans
16718585,/m/04043ls,2009-12-04 00:00:00,Ty Hackett,1982-09-19 00:00:00,M,1.78,Columbus Short,27.0,/m/04m5q6m,/m/07yj154,/m/0fbvr3,African Americans
27079,/m/06qyw,1994-11-18 00:00:00,Jean-Luc Picard,1940-07-13 00:00:00,M,1.78,Patrick Stewart,54.0,/m/02wsjlq,/m/0crvw,/m/0jbp0,English people
27079,/m/06qyw,1994-11-18 00:00:00,James T. Kirk,1931-03-22 00:00:00,M,1.77,William Shatner,63.0,/m/02ws9cw,/m/0crtw,/m/084m3,Polish Canadians
7481126,/m/0kv8nb,2006-08-25 00:00:00,P. Sukumaran,1982-10-16 00:00:00,M,1.81,Prithviraj Sukumaran,23.0,/m/03jtd6x,/m/0gz53lw,/m/0cqcgj,Indians
497109,/m/02hhk2,2003-09-05 00:00:00,Michael Alig,1980-08-26 00:00:00,M,1.7,Macaulay Culkin,23.0,/m/02vbfg_,/m/0cgl242,/m/01f5q5,Irish Americans
1699256,/m/05pc3g,2003-09-26 00:00:00,Alex Rose,1965-11-30 00:00:00,M,1.73,Ben Stiller,37.0,/m/0jxnl_,/m/04dr_88,/m/0mdqp,Jewish people
1699256,/m/05pc3g,2003-09-26 00:00:00,Nancy Kendricks,1975-02-22 00:00:00,F,1.63,Drew Barrymore,28.0,/m/0jxnm4,/m/0gxp9jj,/m/026c1,Irish Americans
1329088,/m/04t6fk,1979-12-14 00:00:00,Sgt. Frank Tree,1952-07-01 00:00:00,M,1.85,Dan Aykroyd,27.0,/m/0jsh3n,/m/0bglqj8,/m/0d608,Canadian Americans
1329088,/m/04t6fk,1979-12-14 00:00:00,Capt. Wild Bill Kelso,1949-01-24 00:00:00,M,1.727,John Belushi,30.0,/m/0jsh3b,/m/0bglqkg,/m/045p_,Albanian Americans
24077310,/m/07kb7vh,2011-07-06 00:00:00,Kate,1979-05-09 00:00:00,F,1.702,Rosario Dawson,32.0,/m/07lm6d2,/m/0gxrq9_,/m/02_hj4,Puerto Ricans
660343,/m/030l2j,1961-12-15 00:00:00,C.R. MacNamara,1899-07-17 00:00:00,M,1.651,James Cagney,62.0,/m/0k1l53,/m/0h32fkg,/m/0432b,Irish Americans
3837,/m/018f8,1974-02-07 00:00:00,Jim,1933-06-11 00:00:00,M,1.78,Gene Wilder,40.0,/m/0jvhqr,/m/04w0vlr,/m/027l0b,American Jews
3837,/m/018f8,1974-02-07 00:00:00,Bart,1939-06-01 00:00:00,M,1.82,Cleavon Little,34.0,/m/0jvhql,/m/04w0vmh,/m/03q4_v,African Americans
2862407,/m/087k4r,1997-04-04 00:00:00,Yaz,1961-05-13 00:00:00,M,1.98,Dennis Rodman,35.0,/m/0jxgrg,/m/0h4_05x,/m/01ztgm,African Americans
1091346,/m/0456zg,2004-10-22 00:00:00,Alfie Cartwright,1972-12-29 00:00:00,M,1.82,Jude Law,31.0,/m/0jt6pk,/m/0ghbnt2,/m/01r93l,English people
1091346,/m/0456zg,2004-10-22 00:00:00,Nikki,1981-12-28 00:00:00,F,1.65,Sienna Miller,22.0,/m/03jpqr4,/m/0ghbnyy,/m/0456xp,British Americans
22898760,/m/063z2vr,1997-10-17 00:00:00,Steve,1964-04-07 00:00:00,M,1.8,Russell Crowe,33.0,/m/0648x7j,/m/0gxs_7f,/m/06dv3,Māori
22898760,/m/063z2vr,1997-10-17 00:00:00,Monica,1966-09-02 00:00:00,F,1.57,Salma Hayek,31.0,/m/0648x7p,/m/0gxr2kn,/m/06x58,Mexicans
24913134,/m/09gj5bl,2010-06-02 00:00:00,Cassandra,1988-11-26 00:00:00,F,1.78,Tamsin Egerton,21.0,/m/0b6txgk,/m/0gyfg89,/m/09f1wn,English people
6258597,/m/0fz9t5,2003-08-22 00:00:00,Marci Feld,1963-07-30 00:00:00,F,1.73,Lisa Kudrow,40.0,/m/02vbjk_,/m/0cmzwz7,/m/016tb7,Jewish people
6258597,/m/0fz9t5,2003-08-22 00:00:00,Dr. S,1960-09-04 00:00:00,M,1.9,Damon Wayans,42.0,/m/02tbj5p,/m/0cmzwyz,/m/02tf1y,African Americans
2969022,/m/08gsgr,1975-12-19 00:00:00,Mike Locken,1940-03-26 00:00:00,M,1.76,James Caan,35.0,/m/02vb_1z,/m/0h1441v,/m/0252fh,Jewish people
2012442,/m/06d_d3,1996-03-01 00:00:00,Sally/Tally Atwater,1958-04-29 00:00:00,F,1.71,Michelle Pfeiffer,37.0,/m/0k7ly4,/m/052j4m4,/m/0gx_p,Swedish Americans
2012442,/m/06d_d3,1996-03-01 00:00:00,Warren Justice,1936-08-18 00:00:00,M,1.75,Robert Redford,59.0,/m/0k7lx_,/m/0gyb742,/m/0gs1_,English people
6919595,/m/0gx0my,1998-07-24 00:00:00,Billy Collier,1970-06-26 00:00:00,M,1.8,Sean Hayes,28.0,/m/02tb5z5,/m/0h2y98z,/m/033jj1,Americans
3966684,/m/0b921t,2006-12-03 00:00:00,Beatrix Potter,1969-04-25 00:00:00,F,1.63,Renée Zellweger,37.0,/m/02vbfym,/m/0gx9d4n,/m/01c_zw,Sámi people
3966684,/m/0b921t,2006-12-03 00:00:00,Norman Warne,1971-03-31 00:00:00,M,1.79,Ewan McGregor,35.0,/m/02vbgj2,/m/0gy6zx3,/m/0k269,Scottish people
18640305,/m/0408m53,2008-08-22 00:00:00,Shelley Darlingson,1976-11-29 00:00:00,F,1.65,Anna Faris,31.0,/m/04dgw4t,/m/0c1hqmz,/m/01pk3z,Scottish Americans
1934035,/m/0676dr,1995-12-22 00:00:00,Max Goldman,1920-10-01 00:00:00,M,1.892,Walter Matthau,75.0,/m/02vbhnv,/m/0h36kv8,/m/0gyy0,Jewish people
1646113,/m/05k8zz,1974-04-05 00:00:00,Lou Jean Poplin,1945-11-21 00:00:00,F,1.68,Goldie Hawn,28.0,/m/0k6lnf,/m/0gz5wz9,/m/0cwtm,Hungarian Americans
177906,/m/0184tc,1986-06-27 00:00:00,Jareth,1947-01-08 00:00:00,M,1.78,David Bowie,39.0,/m/0j_qqm,/m/02rjxq1,/m/01vsy7t,Irish migration to Great Britain
177906,/m/0184tc,1986-06-27 00:00:00,Sarah Williams,1970-12-12 00:00:00,F,1.69,Jennifer Connelly,15.0,/m/0j_qqs,/m/07c5snf,/m/0fgg4,Jewish people
13392017,/m/03c3tpw,2008-09-26 00:00:00,Dr. Paul Flanner,1949-08-31 00:00:00,M,1.8,Richard Gere,59.0,/m/040knpv,/m/0ck62gh,/m/01438g,Irish Americans
68374,/m/0hwpz,1994-07-15 00:00:00,Harry Trasker,1947-07-30 00:00:00,M,1.88,Arnold Schwarzenegger,46.0,/m/0k7cvy,/m/02nwrh2,/m/0tc7,Austrians
68374,/m/0hwpz,1994-07-15 00:00:00,Helen Tasker,1958-11-22 00:00:00,F,1.75,Jamie Lee Curtis,35.0,/m/0k7cw2,/m/0hgyqtt,/m/0hwqz,American Jews
29007480,/m/0dgs25n,1952-08-15 00:00:00,Kashma Baba,1925-06-03 00:00:00,M,1.75,Tony Curtis,27.0,/m/0dwcw06,/m/0h2vpx7,/m/0hwqg,Hungarian Americans
9199781,/m/0280061,2006-09-12 00:00:00,Combo,1973-08-03 00:00:00,M,1.66,Stephen Graham,33.0,/m/03lygw_,/m/0h5rg8r,/m/08w7vj,English people
3865475,/m/0b3_r7,1983-10-21 00:00:00,Russell Price,1941-02-08 00:00:00,M,1.85,Nick Nolte,42.0,/m/0k7k3m,/m/05nd8rh,/m/0lkr7,Irish people
16182808,/m/03wc5fn,1984-05-11 00:00:00,Charlie McGee,1975-02-22 00:00:00,F,1.63,Drew Barrymore,9.0,/m/0460dxt,/m/03qjqcx,/m/026c1,Irish Americans
1691104,/m/05nqyk,2002-10-18 00:00:00,Ana Garcia,1984-04-18 00:00:00,F,1.55,America Ferrera,18.0,/m/0k2cpl,/m/0cgxhgb,/m/04mhxx,Honduran Americans
692785,/m/033874,1993-02-05 00:00:00,Jeff Harriman,1966-12-21 00:00:00,M,1.75,Kiefer Sutherland,26.0,/m/0k6tk3,/m/0gyk1my,/m/01rzqj,Scottish Canadians
25893588,/m/0b6k5tm,2003-01-24 00:00:00,Kaveri,1981-12-09 00:00:00,F,1.68,Dia Mirza,21.0,/m/0b6tp2r,/m/0h2bnjx,/m/03khs_,Indians
25893588,/m/0b6k5tm,2003-01-24 00:00:00,Uday Shinde,1976-09-03 00:00:00,M,1.77,Vivek Oberoi,26.0,/m/0b6ty11,/m/0h2n2py,/m/03w7jt,Indians
1365985,/m/04x1t3,1969-09-17 00:00:00,Carol Sanders,1938-07-20 00:00:00,F,1.52,Natalie Wood,31.0,/m/0jvlsj,/m/0c06651,/m/0k8y7,Russians
23002264,/m/064p5bf,2010-03-26 00:00:00,Adam,1966-06-28 00:00:00,M,1.87,John Cusack,43.0,/m/064zlyg,/m/08nbq2_,/m/01gkmx,Irish Americans
583758,/m/02sfnv,1984-06-29 00:00:00,Victor Prinzim,1933-08-01 00:00:00,M,1.78,Dom DeLuise,50.0,/m/02k9d4l,/m/0h2_hh5,/m/02nrdp,Italian Americans
2032436,/m/06gh71,1980-12-19 00:00:00,Glenda Parks,1945-11-21 00:00:00,F,1.68,Goldie Hawn,35.0,/m/03l8044,/m/0gz5wyw,/m/0cwtm,Hungarian Americans
28063569,/m/087wc7n,2012-03-01 00:00:00,Ted,1987-10-18 00:00:00,M,1.78,Zac Efron,24.0,/m/0gwnx6g,/m/0gwnx6k,/m/06wm0z,American Jews
28063569,/m/087wc7n,2012-03-01 00:00:00,Audrey,1989-12-13 00:00:00,F,1.8,Taylor Swift,22.0,/m/0gwnx7m,/m/0gwnx7q,/m/0dl567,White Americans
2555248,/m/07mqwn,2005-08-26 00:00:00,Meg Cummings,1982-09-30 00:00:00,F,1.6,Lacey Chabert,22.0,/m/0jxb6q,/m/0gycyt6,/m/02k4b2,Cajun
2555248,/m/07mqwn,2005-08-26 00:00:00,Zach Harper,1977-07-08 00:00:00,M,1.78,Milo Ventimiglia,28.0,/m/0jxb6w,/m/0h185c8,/m/03mt30,Irish Americans
2614244,/m/07rv7_,1999-09-03 00:00:00,Professor Aman Varma,1967-09-09 00:00:00,M,1.85,Akshay Kumar,31.0,/m/0k2vxr,/m/0gxr9p4,/m/02tq2r,Indians
673469,/m/031srw,1990-08-10 00:00:00,Nelson,1966-12-21 00:00:00,M,1.75,Kiefer Sutherland,23.0,/m/0jy8ty,/m/0gyk1nw,/m/01rzqj,Scottish Canadians
217776,/m/01fwzk,1969-12-10 00:00:00,Gloria Beatty,1937-12-21 00:00:00,F,1.73,Jane Fonda,31.0,/m/0k705w,/m/02nwq_3,/m/0h1mt,Germans
152328,/m/013vbq,1982-05-28 00:00:00,Rocky Balboa,1946-07-06 00:00:00,M,1.77,Sylvester Stallone,35.0,/m/0k2n4f,/m/0c9qty,/m/0gn30,Italian Americans
152328,/m/013vbq,1982-05-28 00:00:00,Adrian Pennino,1946-04-25 00:00:00,F,1.62,Talia Shire,36.0,/m/0k2n4l,/m/05nbfqs,/m/01gw4f,Italian Americans
236651,/m/01jc1h,1995-10-20 00:00:00,Rene Mosier,1971-04-12 00:00:00,F,1.6,Shannen Doherty,24.0,/m/0k0d1v,/m/09vvs57,/m/039crh,Irish Americans
1195543,/m/04gcw8,2004-09-02 00:00:00,Bobby Long,1954-02-18 00:00:00,M,1.83,John Travolta,50.0,/m/0jst5v,/m/0gc_bqd,/m/0f502,Italian Americans
1195543,/m/04gcw8,2004-09-02 00:00:00,Pursy Will,1984-11-22 00:00:00,F,1.63,Scarlett Johansson,19.0,/m/0jst5_,/m/0gc_bpx,/m/02114t,Ashkenazi Jews
3799386,/m/0b0mf1,1988-03-11 00:00:00,Albaby Perkins,1946-02-14 00:00:00,M,1.82,Gregory Hines,42.0,/m/0k1g3t,/m/0h4zf3_,/m/01qwly,African Americans
537200,/m/02mtpj,2003-11-24 00:00:00,Chaz,1974-12-29 00:00:00,M,1.765,Mekhi Phifer,28.0,/m/0jzj53,/m/0h2rn1z,/m/055tnj,African Americans
3779953,/m/09_l5f,1993-07-02 00:00:00,Rebecca Warner,1971-08-29 00:00:00,F,1.65,Carla Gugino,21.0,/m/02vc3h4,/m/0gxn1b0,/m/06qgvf,Italian Americans
3779953,/m/09_l5f,1993-07-02 00:00:00,Crawl,1968-02-01 00:00:00,M,1.71,Pauly Shore,25.0,/m/02tb5qh,/m/0h1wkk9,/m/01sbhvd,Jewish people
1847229,/m/060p1m,1997-08-27 00:00:00,Bumpy Johnson,1961-07-30 00:00:00,M,1.84,Laurence Fishburne,36.0,/m/03l769n,/m/05kfw7q,/m/014gf8,African Americans
1847229,/m/060p1m,1997-08-27 00:00:00,Dutch Schultz,1961-05-14 00:00:00,M,1.7,Tim Roth,36.0,/m/03l769z,/m/05kfv_g,/m/021yzs,English people
14706880,/m/03gttvn,2008-11-26 00:00:00,Kate,1976-03-22 00:00:00,F,1.56,Reese Witherspoon,32.0,/m/04ddq2f,/m/04dx30j,/m/0n6f8,Scottish Americans
14706880,/m/03gttvn,2008-11-26 00:00:00,Brad,1970-03-28 00:00:00,M,1.96,Vince Vaughn,38.0,/m/04ddq2l,/m/0gygtxg,/m/0315q3,Canadian Americans
961937,/m/03tpl2,1997-05-09 00:00:00,Jack Lawrence,1948-03-14 00:00:00,M,1.7,Billy Crystal,49.0,/m/03lzj57,/m/09qrm35,/m/01h1b,Jewish people
348994,/m/01z0p2,1992-04-03 00:00:00,George Newton,1935-04-21 00:00:00,M,1.83,Charles Grodin,56.0,/m/0jv5rw,/m/066b4g9,/m/01gy5k,Jewish people
3006708,/m/08k40m,2007-02-14 00:00:00,PC Danny Butterman,1972-03-28 00:00:00,M,1.7,Nick Frost,34.0,/m/0jzk9r,/m/0h2tgl5,/m/04twtn,English people
31673401,/m/0gmdlgd,2012-08-15 00:00:00,Tiger,1965-12-27 00:00:00,M,1.73,Salman Khan,46.0,/m/0h80k5w,/m/0kt_h61,/m/01s0l0,Indians
31673401,/m/0gmdlgd,2012-08-15 00:00:00,Manish,1965-12-27 00:00:00,M,1.73,Salman Khan,46.0,/m/0kw5g86,/m/0kw5g89,/m/01s0l0,Indians
31673401,/m/0gmdlgd,2012-08-15 00:00:00,Zoya,1984-07-16 00:00:00,F,1.74,Katrina Kaif,28.0,/m/0gvx9y1,/m/0ksw_3j,/m/08ch36,British Indian
254269,/m/01lq3x,1991-07-19 00:00:00,"Ted ""Theodore"" Logan",1964-09-02 00:00:00,M,1.86,Keanu Reeves,26.0,/m/0jvcnw,/m/02qfsps,/m/0479b,Irish people
5304218,/m/0ddkkl,2006-05-26 00:00:00,Krishnaveni,1981-10-12 00:00:00,F,1.64,Sneha,24.0,/m/0k25cq,/m/0h88qxq,/m/08s0m7,Indians
44302,/m/0c296,2001-04-25 00:00:00,Amélie Poulain,1976-08-09 00:00:00,F,1.6,Audrey Tautou,24.0,/m/0jtcq2,/m/059wmcm,/m/01y9t4,French
44302,/m/0c296,2001-04-25 00:00:00,Nino Quincampoix,1967-08-03 00:00:00,M,1.74,Mathieu Kassovitz,33.0,/m/04hv8j0,/m/0cc0yyh,/m/02hhgv,Jewish people
1745339,/m/05spkm,2005-04-21 00:00:00,Emily Friehl,1972-01-11 00:00:00,F,1.7,Amanda Peet,33.0,/m/0jst46,/m/0h186z8,/m/03m8lq,Jewish people
1745339,/m/05spkm,2005-04-21 00:00:00,Oliver Martin,1978-02-07 00:00:00,M,1.89,Ashton Kutcher,27.0,/m/0jst4c,/m/0h5t7kz,/m/01p4vl,Irish Americans
685832,/m/032x31,1987-07-01 00:00:00,Lt. Tuck Pendleton,1954-04-09 00:00:00,M,1.83,Dennis Quaid,33.0,/m/0jzxz0,/m/0h1680s,/m/01tnxc,Cajun
2202963,/m/06vmt_,1992-11-06 00:00:00,John Cutter,1962-07-31 00:00:00,M,1.753,Wesley Snipes,30.0,/m/0k1s6v,/m/0gyhhkg,/m/02lymt,African Americans
983849,/m/03wm8q,1984-06-08 00:00:00,Nick Rivers,1959-12-31 00:00:00,M,1.83,Val Kilmer,24.0,/m/0k77xm,/m/0gy8mq3,/m/0d_84,Scottish Americans
964721,/m/03typy,2002-06-14 00:00:00,Sgt. Joe Enders,1964-01-07 00:00:00,M,1.83,Nicolas Cage,38.0,/m/0k83kg,/m/04gdsnt,/m/01vvb4m,German Americans
964721,/m/03typy,2002-06-14 00:00:00,Private Ben Yahzee,1972-11-11 00:00:00,M,1.82,Adam Beach,29.0,/m/02tbhj1,/m/0byr9vh,/m/03qqwz,Indian Americans
27098,/m/06r2_,1982-06-04 00:00:00,James T. Kirk,1931-03-22 00:00:00,M,1.77,William Shatner,51.0,/m/022qrv1,/m/0crtw,/m/084m3,Polish Canadians
27098,/m/06r2_,1982-06-04 00:00:00,Spock,1931-03-26 00:00:00,M,1.85,Leonard Nimoy,51.0,/m/02h8fhl,/m/0f13t,/m/0f13b,Jewish people
3828251,/m/0b21hk,1999-03-12 00:00:00,Ben Holmes,1972-08-15 00:00:00,M,1.89,Ben Affleck,26.0,/m/0jych3,/m/04ds1bt,/m/0151w_,Scottish Americans
2013364,/m/06f18v,2003-04-10 00:00:00,Brad 'B-Rad' Gluckman,1970-05-25 00:00:00,M,1.84,Jamie Kennedy,32.0,/m/0k0cyw,/m/0h2y_k8,/m/02pzck,Irish Americans
2013364,/m/06f18v,2003-04-10 00:00:00,Bill Gluckman,1941-04-20 00:00:00,M,1.85,Ryan O'Neal,61.0,/m/04q5s7_,/m/05pstff,/m/015g_7,White people
1634280,/m/05jc51,1999-08-27 00:00:00,Seema Malhotra,1974-12-29 00:00:00,F,1.63,Twinkle Khanna,24.0,/m/02vc15c,/m/0h2t0hf,/m/04rs51,Indians
7202949,/m/0kv0bt,1993-11-05 00:00:00,Shayne Lacey,1977-08-02 00:00:00,M,1.7,Edward Furlong,16.0,/m/02vctsc,/m/0h25b79,/m/02mylf,Mexicans
1563060,/m/05bnv1,1990-08-22 00:00:00,Mark Hunter,1969-08-18 00:00:00,M,1.74,Christian Slater,21.0,/m/0k25p4,/m/0h16kd7,/m/01mqc_,English Americans
2420966,/m/07bwjk,2006-11-22 00:00:00,JB,1969-08-28 00:00:00,M,1.68,Jack Black,37.0,/m/0k4520,/m/0gy799l,/m/01vsn38,Scottish Americans
4207567,/m/0bq00y,2007-06-15 00:00:00,Carson Drew,1963-09-25 00:00:00,M,1.83,Tate Donovan,43.0,/m/0647hl5,/m/0276225,/m/03pmty,Irish Americans
4087825,/m/0bhc_c,2001-08-17 00:00:00,Jesse James,1976-05-31 00:00:00,M,1.8,Colin Farrell,25.0,/m/0jtf0j,/m/0h2j5rz,/m/01wxyx1,Black Irish
4087825,/m/0bhc_c,2001-08-17 00:00:00,Cole Younger,1976-08-23 00:00:00,M,1.65,Scott Caan,24.0,/m/0jtf0v,/m/0h271hn,/m/03_dxb,Germans
518928,/m/02kvpf,2004-03-12 00:00:00,Amy Rainey,1967-04-18 00:00:00,F,1.651,Maria Bello,36.0,/m/0k30m5,/m/0bh3h0z,/m/01tvz5j,Italian Americans
518928,/m/02kvpf,2004-03-12 00:00:00,Mort Rainey,1963-06-09 00:00:00,M,1.78,Johnny Depp,40.0,/m/0k30lw,/m/04fll9y,/m/0jfx1,German Americans
9264215,/m/02825cv,2007-12-21 00:00:00,Dewey Cox,1965-05-24 00:00:00,M,1.87,John C. Reilly,42.0,/m/02vd8g_,/m/03bqnyb,/m/02qgyv,Lithuanian Americans
1400747,/m/04zm1f,1992-09-18 00:00:00,Charlie Dillon,1970-10-08 00:00:00,M,1.78,Matt Damon,21.0,/m/0k2zl4,/m/04dm_kz,/m/0169dl,Scandinavian Americans
7133616,/m/0h5y0v,2004-04-09 00:00:00,Ella of Frell,1982-11-12 00:00:00,F,1.73,Anne Hathaway,21.0,/m/02sg8_n,/m/066n3lt,/m/02vntj,White people
7133616,/m/0h5y0v,2004-04-09 00:00:00,Prince Charmont,1975-06-19 00:00:00,M,1.8,Hugh Dancy,28.0,/m/02tb3hx,/m/066n3ll,/m/02tc5y,English people
832232,/m/03fk2x,1979-10-05 00:00:00,Jenny Hanley,1956-11-20 00:00:00,F,1.6,Bo Derek,22.0,/m/0jsgrp,/m/0h5rq79,/m/029ghl,Welsh Americans
6642278,/m/0gft44,1972-12-18 00:00:00,Judge Roy Bean,1925-01-26 00:00:00,M,1.77,Paul Newman,47.0,/m/02vbrm5,/m/0gy75cj,/m/0d6d2,Slovak Americans
26768675,/m/0bf2sc2,2010-12-17 00:00:00,Lisa,1976-03-22 00:00:00,F,1.56,Reese Witherspoon,34.0,/m/0bf2shh,/m/0fzdxcl,/m/0n6f8,Scottish Americans
26768675,/m/0bf2sc2,2010-12-17 00:00:00,George,1969-04-06 00:00:00,M,1.78,Paul Rudd,41.0,/m/0bf2sh5,/m/0fzdxdj,/m/032w8h,Jewish people
607735,/m/02v_r6,1988-07-29 00:00:00,Brian Flanagan,1962-07-03 00:00:00,M,1.7,Tom Cruise,26.0,/m/0jwk5z,/m/04jt3km,/m/07r1h,White people
1380361,/m/04y20p,2003-03-21 00:00:00,Donna Jensen,1972-09-27 00:00:00,F,1.75,Gwyneth Paltrow,30.0,/m/0k7rbk,/m/04fgqn_,/m/0bq2g,Jewish people
1380361,/m/04y20p,2003-03-21 00:00:00,Christine Montgomery,1971-11-25 00:00:00,F,1.65,Christina Applegate,31.0,/m/0k7rbq,/m/0cj5bsv,/m/01hcj2,White Americans
1134155,/m/049645,1961-02-01 00:00:00,Roslyn Taber,1926-06-01 00:00:00,F,1.66,Marilyn Monroe,34.0,/m/0k5x_m,/m/0gxt00_,/m/04wqr,Norwegian Americans
74830,/m/0jyb4,1975-06-20 00:00:00,Quint,1927-08-09 00:00:00,M,1.8,Robert Shaw,47.0,/m/0j_3vg,/m/04h23v,/m/0164r9,English people
286544,/m/01q2nx,1998-05-08 00:00:00,Jenny Lerner,1966-02-25 00:00:00,F,1.702,Téa Leoni,32.0,/m/0jx407,/m/0dgh4xs,/m/01t2sk,Italian Americans
289253,/m/01qd2t,1982-06-11 00:00:00,Stephanie Zinone,1958-04-29 00:00:00,F,1.71,Michelle Pfeiffer,24.0,/m/0jy_c_,/m/0gykbz8,/m/0gx_p,Swedish Americans
3116944,/m/08sj7j,2002-09-20 00:00:00,Karen,1975-08-07 00:00:00,F,1.77,Charlize Theron,27.0,/m/040r2h_,/m/0gxnkms,/m/01l9p,White Africans of European ancestry
3077660,/m/08pwlh,1981-03-06 00:00:00,Cheryl Gibbons,1942-04-24 00:00:00,F,1.65,Barbra Streisand,38.0,/m/02vcz8k,/m/040szpx,/m/03f2_rc,American Jews
